Postcode_Number,District, District_latitude, District_longitue,Neighbourhood,Neigh_latitude,Neigh_longitude,Zipcode,Street,Latitude,Longitude
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RK,Cleopatradreef,52.11501819,5.126131833
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RJ,Cleopatradreef,52.11485783,5.125872023
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RH,Cleopatradreef,52.11485783,5.125872023
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RG,Cleopatradreef,52.11469607,5.125611829
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RE,Cleopatradreef,52.11469607,5.125611829
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RD,Cleopatradreef,52.11453316,5.125347365
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RC,Cleopatradreef,52.11453316,5.125347365
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RB,Cleopatradreef,52.11437217,5.125089419
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561RA,Cleopatradreef,52.11437217,5.125089419
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PK,Plutodreef,52.11274041,5.131544072
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PJ,Pandoradreef,52.11307431,5.131979173
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PH,Nestordreef,52.11334781,5.132424068
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PG,Midasdreef,52.11371313,5.1330074
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PE,Pallas-Athenedreef,52.11382925,5.133583383
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PD,Tritondreef,52.1127986,5.132901397
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PC,Polluxdreef,52.11321431,5.13275406
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PB,Parnassusdreef,52.11352987,5.132236026
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561PA,Medusadreef,52.11363555,5.131567471
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LZ,Normadreef,52.11316058,5.116667998
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LX,Arabelladreef,52.11291603,5.116659614
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LW,Arabelladreef,52.11291603,5.116659614
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LV,Arabelladreef,52.11291603,5.116659614
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LT,Arabelladreef,52.11291603,5.116659614
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LR,Faustdreef,52.11348396,5.120350226
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LP,Faustdreef,52.11347175,5.120330182
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LN,Faustdreef,52.1134597,5.120309932
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LM,Faustdreef,52.11344736,5.1202901
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LL,Faustdreef,52.11343509,5.120270223
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LK,Faustdreef,52.11342327,5.120249542
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LJ,Faustdreef,52.11341024,5.120230838
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LH,Faustdreef,52.11339826,5.120210463
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LG,Faustdreef,52.11349854,5.120460509
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LE,Faustdreef,52.11346087,5.121410498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LD,Faustdreef,52.11346087,5.121410498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LC,Faustdreef,52.11346087,5.121410498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LB,Faustdreef,52.11346087,5.121410498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561LA,Faustdreef,52.11346087,5.121410498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KX,Fideliodreef,52.11253335,5.119568744
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KW,La Bohèmedreef,52.11251493,5.118656731
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KV,Lohengrindreef,52.11207297,5.118531655
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KT,Mignondreef,52.11186921,5.118200638
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KS,La Traviatadreef,52.11224467,5.119403844
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KR,La Traviatadreef,52.11180721,5.119261342
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KN,Dorbeendreef,52.11242062,5.1160003
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KM,Dorbeendreef,52.11242062,5.1160003
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KL,Dorbeendreef,52.11225919,5.115740314
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KK,Dorbeendreef,52.11225919,5.115740314
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KJ,Dorbeendreef,52.1121001,5.115483498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KH,Dorbeendreef,52.1121001,5.115483498
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KG,Dorbeendreef,52.11193842,5.115223752
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KE,Dorbeendreef,52.11193842,5.115223752
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KD,Dorbeendreef,52.11177561,5.114961941
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KC,Dorbeendreef,52.11177561,5.114961941
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KB,Dorbeendreef,52.11159666,5.114673339
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561KA,Dorbeendreef,52.11159666,5.114673339
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JX,Haarlemmerhoutdreef,52.11181231,5.116579884
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JW,Haarlemmerhoutdreef,52.11197315,5.116317451
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JV,Henriëttedreef,52.11144298,5.116709434
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JT,Henriëttedreef,52.11112495,5.115572138
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JS,Henriëttedreef,52.11127271,5.115807733
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JR,Stastokdreef,52.11102504,5.117567299
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JP,Keggedreef,52.1113967,5.117471729
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JN,Ebrodreef,52.11073453,5.117136915
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JM,Ebrodreef,52.10990045,5.117836298
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JL,Ebrodreef,52.11026798,5.117231289
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JK,Teun de Jagerdreef,52.1100157,5.118623212
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JJ,Suze Noiretdreef,52.11056645,5.118817752
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JH,Rubicondreef,52.11291631,5.120888886
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JG,Rubicondreef,52.11260522,5.120816789
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JE,Rubicondreef,52.11260522,5.120816789
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JD,Rubicondreef,52.11210964,5.120153342
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JC,Rubicondreef,52.11121773,5.118817572
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JB,Rubicondreef,52.11213375,5.120982486
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561JA,Rubicondreef,52.11032964,5.118108457
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HZ,Carmendreef,52.11186229,5.123691978
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HX,Winterboeidreef,52.11019152,5.12148491
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HW,Tannhäuserdreef,52.11005123,5.121128309
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HV,Tannhäuserdreef,52.11019086,5.12135194
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HT,Tannhäuserdreef,52.11019086,5.12135194
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HS,Tannhäuserdreef,52.11019086,5.12135194
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HR,Tannhäuserdreef,52.11019086,5.12135194
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HP,Tannhäuserdreef,52.11019086,5.12135194
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HL,Tannhäuserdreef,52.11120709,5.122992465
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HK,Tannhäuserdreef,52.11120709,5.122992465
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HJ,Tannhäuserdreef,52.11120709,5.122992465
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HH,Tannhäuserdreef,52.11120709,5.122992465
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HG,Tannhäuserdreef,52.11120709,5.122992465
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HE,Tannhäuserdreef,52.11111983,5.122517325
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HD,Salomedreef,52.11068073,5.121202861
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HC,Toscadreef,52.11120052,5.122041315
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561HB,Turandotdreef,52.11190049,5.121125645
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GZ,Parsifaldreef,52.11119608,5.119964114
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GX,Oberondreef,52.11099247,5.119635766
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GW,Othellodreef,52.11140344,5.120847957
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GV,Othellodreef,52.11182871,5.122169227
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GT,Othellodreef,52.1113065,5.121334825
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GS,Othellodreef,52.11078687,5.120496475
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GR,Arnodreef,52.1116987,5.124075031
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GP,Arnodreef,52.11183655,5.12402631
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GN,Arnodreef,52.11185124,5.124016815
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GM,Arnodreef,52.1116826,5.123778463
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GL,Arnodreef,52.11233917,5.122536691
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GK,Arnodreef,52.11132348,5.123416856
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GJ,Arnodreef,52.11222968,5.122031225
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GH,Butterflydreef,52.11203561,5.123373898
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GG,Tiberdreef,52.11107497,5.12458695
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561GE,Aidadreef,52.11160338,5.125976552
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GD,Moezeldreef,52.11231474,5.124013729
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GC,Moezeldreef,52.11238519,5.12369894
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GB,Moezeldreef,52.11268992,5.12320082
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Taag- en Rubicondreef en omgeving,52.11105745,5.11836936,3561GA,Moezeldreef,52.11325461,5.121989268
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EZ,Jacoba van Beierendreef,52.11224789,5.129384854
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EX,Jacoba van Beierendreef,52.11277147,5.128035293
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EV,Suster Bertkendreef,52.11321137,5.128671883
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561ET,Charlotte van Bourbondreef,52.11268524,5.129701367
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561ES,Anna van Burendreef,52.11325199,5.129784375
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EN,Donaudreef,52.11254384,5.126529625
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EM,Donaudreef,52.11385709,5.128676788
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EL,Donaudreef,52.1133372,5.127070019
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EK,Kassandradreef,52.11394174,5.131176428
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EJ,Kastordreef,52.11428147,5.130986229
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EH,Ikarosdreef,52.11392912,5.130256712
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EG,Jasondreef,52.11445768,5.130327298
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EE,Cupidodreef,52.11445655,5.130354494
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561ED,Heradreef,52.11470092,5.128830864
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EC,Hermesdreef,52.11528479,5.129333317
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EB,Hektordreef,52.11495604,5.12916858
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561EA,Fortunadreef,52.11533542,5.128452847
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CZ,Euterpedreef,52.11580341,5.127043237
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CX,Euterpedreef,52.11580341,5.127043237
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CW,Euterpedreef,52.11580341,5.127043237
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CV,Euterpedreef,52.11570567,5.12794719
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CT,Wolgadreef,52.11518948,5.129894645
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CS,Wolgadreef,52.11412116,5.1315962
3561,Wijk 03 Overvecht,52.12071476,5.109268755,Wolga- en Donaudreef en omgeving,52.11414882,5.129827273,3561CR,Wolgadreef,52.1149138,5.132687763
